𒘼 Cuneiform Numeric Sign Seven N20
𒘽 Cuneiform Numeric Sign Eight N20
𒘾 Cuneiform Numeric Sign Nine N20
𒘿 Cuneiform Numeric Sign One N47
𒙀 Cuneiform Numeric Sign Two N47
𒙁 Cuneiform Numeric Sign One N37
𒙂 Cuneiform Numeric Sign Two N37
𒙃 Cuneiform Numeric Sign One N09
𒙄 Cuneiform Numeric Sign One N11
𒙅 Cuneiform Numeric Sign One N12
𒙆 Cuneiform Numeric Sign One N07A
𒙇 Cuneiform Numeric Sign Two N07A
𒙈 Cuneiform Numeric Sign Three N07A
𒙉 Cuneiform Numeric Sign One N07B
𒙊 Cuneiform Numeric Sign Two N07B
𒙋 Cuneiform Numeric Sign Three N07B
𒙌 Cuneiform Numeric Sign One N01 Flat
𒙍 Cuneiform Numeric Sign Two N01 Flat
𒙎 Cuneiform Numeric Sign Three N01 Flat
𒙏 Cuneiform Numeric Sign Four N01 Flat
𒙐 Cuneiform Numeric Sign Five N01 Flat
𒙑 Cuneiform Numeric Sign Six N01 Flat
𒙒 Cuneiform Numeric Sign Seven N01 Flat
𒙓 Cuneiform Numeric Sign Eight N01 Flat
𒙔 Cuneiform Numeric Sign Nine N01 Flat
𒙕 Cuneiform Numeric Sign One N08 Flat
𒙖 Cuneiform Numeric Sign One N14 Flat
𒙗 Cuneiform Numeric Sign Two N14 Flat
𒙘 Cuneiform Numeric Sign Three N14 Flat
𒙙 Cuneiform Numeric Sign Four N14 Flat
𒙚 Cuneiform Numeric Sign Five N14 Flat
𒙛 Cuneiform Numeric Sign Six N14 Flat
𒙜 Cuneiform Numeric Sign Seven N14 Flat
𒙝 Cuneiform Numeric Sign Eight N14 Flat
𒙞 Cuneiform Numeric Sign Nine N14 Flat
𒙟 Cuneiform Numeric Sign One N34 Flat
𒙠 Cuneiform Numeric Sign Two N34 Flat
𒙡 Cuneiform Numeric Sign Three N34 Flat
𒙢 Cuneiform Numeric Sign Four N34 Flat
𒙣 Cuneiform Numeric Sign Five N34 Flat
𒙤 Cuneiform Numeric Sign Six N34 Flat
𒙥 Cuneiform Numeric Sign Seven N34 Flat
𒙦 Cuneiform Numeric Sign Eight N34 Flat
𒙧 Cuneiform Numeric Sign Nine N34 Flat
𒙨 Cuneiform Numeric Sign One N45 Flat
𒙩 Cuneiform Numeric Sign Two N45 Flat
𒙪 Cuneiform Numeric Sign One N22 Flat
𒙫 Cuneiform Numeric Sign Two N22 Flat
𒙬 Cuneiform Numeric Sign One N51 Flat
𒙭 Cuneiform Numeric Sign Two N51 Flat
𒙮 Cuneiform Numeric Sign Three N51 Flat
𒙯 Cuneiform Numeric Sign Four N51 Flat
𒙰 Cuneiform Numeric Sign Five N51 Flat
𒙱 Cuneiform Numeric Sign Six N51 Flat
𒙲 Cuneiform Numeric Sign Seven N51 Flat
𒙳 Cuneiform Numeric Sign Eight N51 Flat
𒙴 Cuneiform Numeric Sign Nine N51 Flat
𒙵 Cuneiform Numeric Sign One N34 Flat Tenu
𒙶 Cuneiform Numeric Sign One N04 Flat
𒙷 Cuneiform Numeric Sign Two N04 Flat
𒙸 Cuneiform Numeric Sign Three N04 Flat
𒙹 Cuneiform Numeric Sign Four N04 Flat
𒙺 Cuneiform Numeric Sign Five N04 Flat
𒙻 Cuneiform Numeric Sign One N19 Flat
𒙼 Cuneiform Numeric Sign Two N19 Flat
𒙽 Cuneiform Numeric Sign Three N19 Flat
𒙾 Cuneiform Numeric Sign Four N19 Flat
𒙿 Cuneiform Numeric Sign Five N19 Flat
𒚀 Cuneiform Numeric Sign Six N19 Flat
𒚁 Cuneiform Numeric Sign Seven N19 Flat
𒚂 Cuneiform Numeric Sign Eight N19 Flat
𒚃 Cuneiform Numeric Sign Nine N19 Flat
𒚄 Cuneiform Numeric Sign One N46 Flat
𒚅 Cuneiform Numeric Sign Two N46 Flat
𒚆 Cuneiform Numeric Sign One N36 Flat
